Date ,Crop ,Trt,Plot,Split ,Family ,Genus ,Species ,Adult/ Juvenile ,,Project: ,CE2 corn Pitfalls
8/26/2022,soybeans,,501,1,Opiliones ,na,na,juvenile ,,,
8/27/2022,soybeans,,501,1,Opiliones ,na,na,juvenile ,,,
8/28/2022,soybeans,,501,1,Opiliones ,na,na,juvenile ,,,
8/29/2022,soybeans,,501,1,Opiliones ,na,na,juvenile ,,,
8/30/2022,soybeans,,501,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,501,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,501,2,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,502,1,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,502,1,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,502,1,Linyphiidae ,na,na,adult,,,
8/18/2022,soybeans,,502,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,502,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,502,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,502,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,502,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,502,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,502,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,502,1,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,502,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,502,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,502,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,502,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,502,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,502,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,502,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,502,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Opiliones ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,Schizocosa,na,adult,,,
8/18/2022,soybeans,,502,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,502,2,Carabidae ,Stenolophus,na,adult ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,502,2,Lycosidae ,na,na,juvenile ,,,
8/18/2022,soybeans,,503,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,503,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,503,1,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,503,1,Carabidae ,Poecilus ,lucublandus ,adult,,,
8/18/2022,soybeans,,503,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,503,7,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,503,7,Opiliones ,na,na,juvenile,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,503,7,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,504,1,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Lycosidae ,na,na,juvenile,,,
8/18/2022,soybeans,,504,1,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,504,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,504,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,504,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,504,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,504,2,Carabidae ,Pterostichus ,na,adult,,,
8/18/2022,soybeans,,504,2,Carabidae ,Chlaenius ,tricolor ,adult,,,
8/18/2022,soybeans,,504,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,504,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,504,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,504,2,Opiliones ,na,na,adult,,,
8/18/2022,soybeans,,504,2,Carabidae ,Stenolophus,na,adult ,,,
8/18/2022,soybeans,,504,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,504,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,504,2,Lycosidae ,Pardosa ,na,adult,,,
8/18/2022,soybeans,,504,2,Lycosidae ,Pardosa ,na,adult,,,
